id,income,gender,PrepaidorOther,fraud indicator,Different State ,transactionamt,relationship status change,age,DeviceChange
44805585-db83-4692-8842-d5da429eea0a,$857215.31,Male,0,0,1,$148153.96,0,51,1
9c208afb-d75a-4e8d-88ba-8ed6fac6e7ab,$256887.81,Male,0,0,1,$79330.37,0,49,0
6ba7d28b-f3fb-47a8-b064-f1cfbc1b9cf2,$229901.11,Male,0,1,1,$135862.60,1,49,0
c8b89b97-94f8-4d3a-b969-d0734c6f4c5b,$832821.25,Male,0,1,0,$90069.37,0,50,1
0b6e5e97-b6a9-41ca-aef4-d40eaf30f0f7,$52640.62,Male,0,0,0,$109666.42,1,51,0
4cfe37ad-b80f-4bdd-bba7-edc76440b907,$520753.28,Female,0,0,0,$56367.29,1,47,0
e9c41536-b7de-4dd2-b743-e47d725eda1e,$486622.72,Male,0,0,0,$55934.26,0,51,1
537342a1-725e-4f10-a10a-70a35c505548,$622966.22,Male,0,0,1,$122872.41,0,49,1
9426c63d-0278-4c57-9810-9b628c0bf6a6,$509866.32,Female,0,1,1,$87036.29,1,46,0
bad03d62-f165-4d93-864d-08a8a9ef7880,$923330.95,Female,0,1,0,$40305.83,1,49,1
c0431f7e-bc74-4934-b78b-9dd3d913828c,$523931.47,Non-binary,0,1,0,$134956.95,1,46,1
9806f13b-a6c1-497d-a9df-a728b3992d29,$734291.13,Female,0,0,0,$134562.12,0,49,1
5e896205-0adf-47a8-9a22-6ca4d64b1621,$319395.36,Male,0,0,0,$81866.06,0,51,0
f8f3a382-5961-4da7-b5c4-c381c1d2ad4b,$658626.69,Female,1,0,0,$69248.07,0,51,0
fb0ed4b3-40bf-40ef-8dfa-dcebbb44fcaf,$362466.17,Male,0,0,1,$127391.58,0,52,0
9a26d3d1-ec13-4517-959f-9de14c1ec25d,$386982.89,Female,0,0,0,$132195.44,0,50,0
8697548b-6898-42ff-85c3-d3d409fce868,$825686.25,Male,0,1,0,$87840.50,0,48,1
797de0ad-d012-408f-a413-a7dd95063f32,$758017.35,Male,0,0,0,$46841.14,0,51,1
ca420739-73ab-4e59-acbc-c7ca5998645c,$522918.58,Female,0,0,1,$102177.40,0,50,0
8fa76916-3b04-4d27-928d-3458fadbb9d2,$903352.59,Male,0,0,0,$13754.69,0,53,1
88ad6162-fc2c-4ed5-86ed-93f358f28e6f,$551651.40,Female,0,0,0,$26756.45,0,51,1
4061a81a-5fe9-4e99-83bf-8aab90eee14b,$871832.97,Male,0,0,1,$141485.33,0,51,1
334a1189-ffc9-44c1-891b-fe72db6d68da,$58216.59,Male,0,1,0,$105139.13,0,47,0
24826c10-c920-4166-9b05-32fc30367654,$93589.47,Female,0,0,1,$121560.63,0,49,0
a2dbddef-b9d5-4b48-9e90-967bf3459312,$914638.69,Female,0,0,0,$40121.55,0,51,0
a58eea8f-10bc-4ff9-a070-66da88f08519,$655001.28,Female,0,0,0,$110524.39,0,52,0
b11be208-1938-4e26-bef5-663bbc71f13f,$641891.41,Female,0,0,0,$90701.85,0,51,0
959b7deb-ef5d-4e85-b49d-ad47c6e55219,$562691.86,Male,0,0,1,$81826.99,0,49,1
c916684f-b6b7-4c4e-9a8e-3bdb91e316b2,$469760.22,Female,0,0,0,$43263.15,0,49,1
c68d373a-f782-43a5-94fd-bb541e273ebe,$967428.91,Female,0,0,0,$38548.78,1,51,1
82cbaf75-fcc3-4780-a76f-e8b6711de1ff,$666495.34,Female,0,0,1,$32585.75,0,48,0
d93f7fb0-3573-4aee-8fdc-5462010ad748,$356794.31,Female,0,0,0,$20124.02,0,53,1
be31fdd3-f4ec-41da-9447-40a17554b4a3,$737898.78,Female,0,0,0,$129001.60,0,51,1
33f79d88-6a80-4948-a0d9-9fe1decabde4,$349658.25,Female,0,0,0,$9264.83,0,51,1
da1cc738-974f-4307-8ab6-167868992e7e,$152232.66,Male,0,0,0,$148951.82,0,52,1
183cbd96-a4cd-4ffe-a968-7d7cd68440a5,$133599.13,Male,0,0,0,$119950.93,0,53,0
a56d9b29-4e5e-4b48-9463-65cec89fec1d,$304631.52,Male,0,0,0,$43702.09,0,51,1
8d9caeae-4d56-47ba-8663-335d8f211775,$873213.15,Male,0,0,1,$68015.83,0,49,1
82eab7a3-d2c5-4567-8eeb-1ea645e8c2a3,$564843.62,Male,0,0,1,$93327.49,0,51,1
e73646cd-55cf-4381-90ae-381099107ec3,$513552.06,Male,0,0,0,$104505.61,0,50,1
3d3056f8-221f-4062-aef9-08408e4a67f4,$990069.01,Female,0,0,0,$43534.23,0,50,1
6d9a2ada-8809-4fd9-9b2d-f203ddf96dec,$40092.60,Male,0,0,0,$1775.64,0,49,0
2fa11636-5877-457d-a6e3-7692541b156b,$172759.98,Female,0,0,0,$74012.45,0,51,0
0d7868cf-b6a9-4b69-b8ee-168c10a187cd,$479125.40,Female,0,1,0,$67700.23,0,51,1
3470cf49-ff5a-417e-a9d1-eb726e321c6d,$781826.35,Male,0,0,1,$67344.59,0,49,0
d948989e-da20-4867-9bd0-7027a777ebea,$958863.77,Female,0,0,0,$89115.53,0,51,1
ddac9fb6-08c9-4230-b476-b159f345cc02,$656153.11,Genderqueer,0,0,0,$65399.60,0,51,1
8f2dd72b-dbd4-417f-8b68-ccb5a9cecef5,$792696.54,Male,0,0,0,$1996.95,0,49,0
3320659f-c4b4-4244-88a2-32f19dcc0e7b,$487834.02,Male,0,0,0,$106434.39,0,49,1
ea361b71-219b-47e9-850d-ccacd8a68fd2,$121136.83,Genderfluid,0,0,0,$21608.81,0,50,0
0f49308a-ada8-4a7f-a887-35e5013a3834,$494310.70,Female,0,0,0,$109638.85,0,49,0
4fcc2c69-9a90-48fc-9d58-544ed7e8996d,$159494.45,Male,0,0,0,$119855.03,0,51,0
dcb573da-50d5-4a0b-9ece-870f8a7b5249,$592103.12,Agender,0,1,0,$109772.67,0,51,0
48da1254-f387-492e-9fb8-1aa7a7428d6d,$799065.18,Male,0,0,0,$73635.09,1,47,1
80dfa78d-e3be-4474-b4ba-549facc6ebcf,$794701.60,Male,0,0,0,$115875.73,0,51,0
273511c1-eb6e-4a19-898e-137bc326e598,$546854.59,Female,0,1,0,$44066.80,0,48,0
47b76c8e-30ba-4b01-a1f2-7e709096aaa6,$947421.51,Male,0,0,0,$59478.72,0,52,0
4b1c9f42-6830-40b4-8e24-fa6892dbfd68,$710435.17,Female,0,0,0,$50324.42,0,51,1
f1bd52ef-140e-4542-bd2d-8d4ccbf43beb,$62735.20,Genderqueer,0,0,0,$47283.60,0,52,1
75ec31a8-93c5-4698-85ef-de2d141f1663,$574502.25,Female,0,0,0,$14738.32,0,49,0
b0dee2db-4325-4325-a3bd-800f65a1e307,$66528.75,Male,0,0,0,$67332.99,0,52,0
f8ec1c6f-17b7-4863-b574-e976b9a1607e,$636488.02,Genderqueer,0,0,1,$44574.45,0,49,1
eee0a202-3164-42c5-b756-b4654f06f2ff,$100189.55,Female,0,0,1,$103118.29,0,47,1
94264fec-0f52-4623-b734-3b3b3fb9d67d,$918710.98,Female,0,0,0,$142345.03,0,53,1
ebba87bc-74b6-4206-871c-c83e486864fb,$149522.75,Female,0,0,1,$88658.89,0,54,0
ed8ecd21-4112-447f-bea5-52cc9c0aeb92,$932448.22,Female,0,0,0,$7747.72,0,49,1
c0f5cc4c-488a-4c00-9544-85f88a9e8dbc,$135365.70,Male,0,0,1,$104673.01,0,49,0
466da1ea-a1f1-497f-8197-f26201f01e5c,$749322.06,Female,0,0,1,$29969.14,0,56,1
5cb59d54-fcb3-427f-a57b-4773fc989e1a,$722567.66,Female,0,0,0,$37231.21,0,52,0
387a6673-beca-422e-a92d-d05465c2390b,$896187.15,Female,0,0,1,$106220.03,0,52,1
8fc37633-b161-420a-8a1a-f879f29bea09,$942064.93,Female,0,0,1,$22804.02,0,44,0
3d53901e-df4b-4ccb-88e5-2e196491655a,$693397.85,Bigender,0,0,1,$118261.48,0,51,0
8b1f9695-8388-41aa-8035-e5dd0f31c8f5,$340533.55,Male,0,0,1,$65643.99,0,47,0
2f833df9-49fc-4b09-8177-e1c463818888,$912286.06,Female,0,1,0,$115619.71,0,50,0
ad7b0ece-1112-4bb0-bcf0-87d27eae6e7e,$645469.09,Male,0,0,0,$105500.08,1,52,1
aa2501b4-e50a-4127-849f-54a5029e46ed,$980061.74,Male,0,0,0,$42050.12,0,51,0
147053f2-057f-4ff2-80c0-20ad80d6caee,$98184.22,Female,0,0,1,$22340.52,0,51,1
feba8c6f-8582-40da-9d2c-c8c24f661dd8,$28946.45,Female,0,0,1,$68638.94,0,51,1
a7764c69-194a-4e46-b5b0-ed517eda35c5,$969030.56,Male,0,0,0,$49989.45,0,47,0
c749d1f1-ce43-4b38-ae2b-1788b64e82f8,$714480.51,Male,0,0,0,$118919.51,0,49,1
f9afd668-d3cf-4e6c-ab79-b18171922f02,$42746.27,Genderqueer,0,0,1,$77948.99,1,53,0
e1e9158f-3d2d-44ec-a3f8-89f2ab452d1c,$976776.41,Male,0,0,1,$109536.82,0,47,0
acabad01-5e6a-48d6-af89-174c6143fcd8,$39909.26,Genderqueer,0,0,0,$99784.39,0,50,1
560e311d-de3e-4a28-90b8-fa10d5c53cff,$262613.03,Male,0,0,0,$123495.83,0,49,0
229d582e-4be2-4223-a7a7-71555fae64ee,$856947.85,Male,0,0,0,$5423.15,0,50,1
1cd3f417-432c-45a1-b01c-f9e845435a26,$586108.95,Male,0,0,0,$59659.80,0,48,1
17ae9417-5c91-48c4-a144-21b41a06fdd2,$910686.67,Female,0,0,0,$123183.43,0,49,1
da1a45dd-071d-4152-895c-d83f627f7484,$138721.91,Female,0,0,1,$7578.29,0,47,1
15c0dadd-5f59-473c-8603-5b9e2f5808af,$185944.49,Female,0,0,0,$47573.05,0,51,1
8aa29188-b72d-4bd0-ab90-3cb278bdf9d4,$527573.98,Female,0,0,1,$53925.86,0,49,0
83fe0dd9-d197-430b-9e08-27f5edbfa1f8,$992833.81,Male,0,0,1,$14957.75,1,48,0
ce5ac872-8222-4f52-b6a0-f56a6ef2c670,$584165.74,Male,0,0,0,$112632.70,0,46,1
f88927a3-4e29-4d58-9d3a-1c90f17ea522,$949857.51,Female,0,0,0,$76034.86,0,48,1
3043beec-59d7-4de2-b59e-6e2a2c6984e8,$690120.85,Bigender,0,1,1,$142516.40,0,51,1
2cbe2fc1-b9e3-440e-9baa-f08927b31433,$119502.58,Female,0,0,1,$75047.03,0,51,1
52865a2e-b84b-4c78-9d81-fff196a7fb15,$494050.71,Female,0,0,1,$109392.75,0,50,0
657418e6-9f2d-4ec9-8c5d-95ebb5296344,$6919.99,Male,0,0,1,$35770.81,0,47,1
4fcb2e50-6f61-4472-9f93-39c2d8ef7373,$321984.53,Male,0,0,1,$22794.91,0,49,0
92f40300-a233-4861-8efc-8d99ba24c43a,$631560.93,Male,0,0,1,$49963.75,0,49,0
bf88eab0-0564-4494-930e-679968eb341e,$515895.62,Male,0,0,0,$95362.45,0,50,0
c5e18bce-cfd0-4185-8596-3999e9ee7fda,$919839.96,Genderqueer,0,0,1,$2001.44,0,48,1
66e269f4-6f57-4348-9891-68e0a90f03df,$779081.53,Male,0,0,0,$11174.68,1,48,0
c6c23755-66c2-409e-8313-811e2070067d,$3603.87,Genderqueer,0,1,0,$137001.30,0,48,1
f1cee637-a045-4f74-bf50-627900f6e227,$593151.21,Male,0,0,0,$91728.12,0,52,0
1e8090c8-b470-416f-a096-917c7ab3500b,$6729.27,Female,0,1,1,$124321.14,0,50,1
b06620aa-26dd-43f5-884f-4fb53bbac52d,$600681.58,Male,1,0,1,$131600.24,0,53,0
208847b2-78b8-493e-90d1-c63f3e0990cb,$333937.55,Male,0,0,0,$100366.50,1,50,1
b55e0682-0953-4372-927c-02629071c7b4,$517828.15,Male,0,0,0,$46632.52,0,51,1
68826cab-01ef-4351-90d4-301407a2ac48,$607852.84,Male,0,0,0,$102755.91,0,54,0
59e88692-4bd0-4a15-b485-9802478a64f3,$260170.76,Female,1,0,1,$91313.11,0,50,1
02afb06e-c992-49a0-ad9e-71e485ca6b78,$655107.52,Male,0,0,0,$35328.07,0,53,0
66476fcc-fd1a-4b5c-b93d-daddf204014d,$21869.01,Polygender,0,0,0,$147533.81,0,50,0
50df47f5-3564-4c0b-9c19-bb2be2703f73,$967066.68,Male,0,0,0,$98737.69,0,53,1
cac6de57-d15f-4c9b-b47c-0de3037bd78a,$581223.32,Male,0,1,1,$37220.13,1,52,1
32a3b008-6a5c-4aa0-9a90-7730213cc660,$788729.76,Male,0,0,0,$131250.09,1,50,1
d3c6e73f-e9fd-4e0f-90c7-781e5d5ec1f0,$38927.35,Male,0,0,0,$61623.91,0,47,0
c2a6faa7-5ca8-4db1-beea-e857aadc2254,$358544.58,Male,0,0,1,$15952.42,0,52,0
f5445842-6daa-4224-ad09-eb30078ff254,$203438.80,Female,0,0,0,$138918.97,0,51,0
2cff0cd2-b3ca-4fe9-84ae-4fedd485f609,$560415.56,Male,0,0,0,$116215.52,0,51,1
d389f1a6-4dae-468c-866e-d14de8671e93,$627269.32,Female,0,1,0,$96649.49,0,50,0
39cf9697-50b1-447e-ad4f-0ecca41ab89e,$181700.79,Male,0,0,0,$6272.12,1,47,1
5e739cd8-ab36-4fb4-a3c1-401e894d2c0d,$905006.30,Male,0,1,0,$72910.14,1,48,1
17b81b8a-d50e-4abb-ad06-98f917a108c0,$323547.36,Female,0,0,0,$66494.78,0,49,0
eb018392-5891-40a9-ab24-e3b6fb10f883,$918375.16,Female,0,0,0,$10224.07,0,49,1
0e70acdc-f964-4dd8-8a50-e438dba7500a,$676992.78,Female,0,0,0,$142032.23,0,51,0
a6114415-e5b8-4d8a-bc1f-442e3fc388b0,$988496.33,Male,0,0,0,$13951.93,0,51,0
93ba3107-cd80-4d0d-a292-ecbae5f5ead2,$159273.43,Female,0,0,0,$135846.46,0,51,0
c7e8f4e7-35af-4e51-afed-3d7735bbf7d0,$837393.03,Female,0,0,0,$80119.52,0,51,1
3f66981c-d077-46ec-aa4c-24931b53f2a4,$615958.76,Female,0,0,1,$130524.37,0,47,0
51a7bd89-0647-4080-ac6e-0f5b47cf5bb0,$600546.91,Female,0,0,0,$87480.02,0,49,0
192a74c7-0e47-486b-9be8-0e908fff7a63,$346615.03,Female,0,0,1,$75939.83,0,48,0
e7a573d1-8761-4273-9448-fa6bdd0e2481,$978561.75,Non-binary,0,0,1,$9555.31,1,50,1
77994fd3-9c3a-4d8c-bfef-e71393d30b75,$98208.19,Male,0,1,0,$71614.05,0,50,1
c88b6518-ca11-4545-a209-5e119f15c933,$911036.13,Non-binary,0,0,0,$11336.35,0,53,0
32e64410-1615-4642-a280-032986285e7a,$33906.83,Male,0,0,1,$14332.61,0,51,0
5c257fdd-dea2-46db-abc0-7d20b8c03a1f,$418966.45,Genderfluid,0,0,1,$117889.71,0,50,1
1e0cba56-6be7-4b28-bb69-d95c57645bca,$990777.61,Male,0,0,0,$2102.84,0,48,1
556126cb-3291-4283-bdc3-3795ce2c7ad0,$909147.42,Male,0,0,1,$108938.26,0,50,1
df3b25f9-4b38-49f3-81e8-b1b4a9fd4cf9,$290755.43,Male,0,0,1,$84631.67,0,50,1
9b8175c5-9802-4f83-a94f-aef97ec2fa13,$292528.82,Male,0,0,1,$4493.90,0,49,0
080325d1-001b-478b-9d45-1c51b19966b0,$663525.02,Male,0,1,0,$34158.86,0,50,0
9ce83121-abde-48a3-a0dc-329c9dc6228a,$195715.03,Female,0,0,0,$147079.42,0,49,0
fa1d7c29-2ce6-4c51-97ca-80ea97a23490,$66989.57,Agender,0,0,1,$9950.89,0,51,0
906b369b-a49a-4109-a971-d6828ecf4a97,$192175.06,Female,0,1,1,$18250.35,0,51,1
496a12b2-19a1-4f68-9540-fb6c74ee6f37,$424257.28,Female,0,1,0,$11349.86,0,50,1
e348a195-8a39-4f19-a777-634daa79941a,$45266.95,Male,0,0,1,$142652.47,1,51,1
31f42aff-0be8-477f-9b0f-08f75bf55e4e,$133378.38,Male,0,0,1,$22105.97,0,52,1
66a24274-cec4-49ac-9ea4-7223fda7ed7b,$435016.79,Male,0,0,0,$78635.05,0,49,0
a4a85df5-4c88-4053-b665-b90369e6526b,$670881.75,Female,0,0,1,$72066.74,0,47,0
1abc702e-31d9-442c-9c80-f6a8a1cb2d72,$971812.67,Male,0,0,0,$29251.95,0,51,0
d8f3e5db-c995-4d70-977f-9fa052bd4eb7,$659695.67,Male,0,1,0,$148402.88,0,48,1
5e050bef-c597-4a2f-9928-9ef5acb29c03,$27187.07,Male,0,0,1,$114852.93,0,49,1
f1469f28-6802-4da4-b261-5a241e2f9ea2,$501653.18,Female,0,0,0,$101810.32,0,52,0
1d75ef23-5923-461e-a32b-63fe5216ca3e,$377191.18,Male,0,0,0,$43049.01,0,50,0
46d8e2ad-bfcd-4b20-bd74-f38f807a13fc,$756320.43,Female,0,0,1,$11168.13,0,51,0
d0b62de5-f593-4121-881a-449ce2bd36d8,$968329.73,Female,0,0,0,$28062.99,0,51,1
49472c6c-9441-4799-bcf0-6fb0f4b3cd67,$755296.28,Female,0,0,0,$68727.48,0,49,0
504d9a25-72e6-4d82-bec8-f1916ab59fac,$675743.39,Male,0,0,0,$97066.90,0,47,0
bef7dc83-ca89-4d14-bdee-e1135d8d59e5,$655210.79,Male,0,0,1,$52733.85,0,47,1
80c11c64-bfa3-4aec-8149-b0ba97c54e1d,$476226.59,Female,0,0,0,$73180.71,1,49,0
1881fd53-4426-4590-9569-ddc73affe7a8,$257139.54,Male,0,0,1,$75796.49,0,52,0
492b0e19-b00d-4c9b-ba10-d74a1d41d4df,$759295.73,Female,0,0,1,$47278.27,0,51,0
4a3c86ed-c392-463c-b140-63453c80b6a7,$711083.74,Female,0,0,0,$129793.02,0,49,0
5989f1c0-f9fa-4749-9a96-e3b7c64e27d1,$791992.89,Female,0,0,1,$11739.42,0,50,0
d4ba4980-f5a5-4ed9-a905-4d5eaa9762d0,$842589.51,Bigender,0,0,0,$60121.01,0,47,0
1bfd5f6a-d40d-4a0d-957f-233699823a48,$35805.32,Male,0,0,0,$125632.35,0,52,0
072945bf-5c35-48c6-b40b-c6ae65a25add,$380707.95,Male,0,0,0,$77490.45,0,51,1
5474f018-e7f2-4839-9a60-1d6127bd150a,$843.95,Male,0,0,0,$83795.41,0,51,0
0d547a51-2b76-4b02-aac8-02928840833e,$581765.95,Male,0,0,1,$122750.04,0,48,1
6d77c2e8-67ef-4373-9d5f-940aa703e501,$615422.39,Female,0,0,1,$47168.97,0,49,1
523829ae-6188-4332-82c7-1225697bd856,$566412.47,Female,0,0,1,$89470.86,0,45,1
fe5328af-af38-400b-9691-998c5e4b38ea,$549450.98,Male,0,0,1,$96762.62,0,47,1
e58e7125-9189-4e28-98ad-4d6a1ae93685,$188735.67,Male,0,0,0,$22518.61,0,53,1
a145a9a0-b7ee-43bd-a83e-c15204e97bc4,$203143.79,Female,0,0,0,$91613.68,0,47,0
08fb1430-b7fe-42cc-adaf-c320e74e13b3,$883324.80,Female,0,1,0,$31807.21,0,47,0
afbc08da-e79a-4887-bab3-2edc12c3388f,$782002.25,Female,0,0,0,$13403.81,0,50,0
40c85869-02a2-48bf-84d1-588ef35e4072,$946008.92,Female,0,0,0,$105063.51,0,52,0
f07e5009-1103-4e2d-a530-993916d1ed29,$941729.66,Male,0,0,0,$14853.28,0,49,0
5db7f721-4b62-4ebd-a033-94c712556d84,$889761.06,Female,1,0,1,$143632.71,0,49,1
51c558c6-320c-47d0-8ab0-fa9559449a24,$712301.77,Female,0,0,0,$137869.60,0,53,1
9c9531a0-24d5-4222-80dc-0f9b11e8b24d,$788245.70,Female,0,0,1,$64074.09,0,49,0
9e9a964b-8ab6-4b24-816c-6888ee0e8396,$292334.58,Female,0,0,1,$48647.17,0,51,1
c5e1f73b-980d-4b1f-8065-1384d3cdfcc7,$444021.25,Female,0,0,1,$2365.41,0,53,1
8bdf0872-1099-48c7-ba62-6ffe168b4568,$37639.82,Female,0,0,0,$138600.99,0,50,1
0080407f-5eed-4825-aba6-86a7fa91522b,$762524.60,Male,0,0,0,$79132.70,0,49,0
19678199-4e06-4767-ba86-e180ddd0f1d0,$96424.37,Male,0,0,1,$124911.05,0,49,0
62d1399d-0fad-4906-a279-09c578463a3d,$379882.59,Female,0,0,0,$45725.11,0,50,1
5d8b1fb3-de89-44ea-b8ba-0fc877486905,$78695.47,Female,0,1,0,$2071.27,0,52,1
96981d61-f74c-4753-b76c-4d71d57b5b7b,$81581.12,Female,0,1,1,$8135.58,0,50,0
c9b8be7f-9a6d-440a-b57a-e9b3a4a3a72c,$599252.09,Female,0,0,0,$141027.67,0,51,1
d8518cea-c67e-4f16-ba28-f6907465beaf,$96513.55,Male,0,0,1,$44715.18,0,45,1
18db8eee-9c20-4e98-b1a6-a59422904366,$273504.73,Male,0,0,1,$31549.65,0,49,1
1dfe2391-80a6-4575-b29a-948fb2e86361,$534379.47,Male,0,0,0,$12858.59,0,52,0
70f76f84-6dc7-44af-96ba-d3ce61d9bdd4,$871589.29,Male,0,0,0,$42422.05,1,50,0
8cb21051-e936-46af-a093-68cf62fec841,$197547.81,Male,0,0,0,$108039.86,0,50,0
c766b539-df1f-4d08-bf19-fd6711cb8e7d,$601623.32,Male,0,0,0,$90500.43,1,48,0
a45a1d6e-55e8-4ed8-9673-fc45885cbb70,$487624.50,Female,0,0,1,$113368.24,0,54,0
70976533-ac42-44a6-a97f-c6cc3865139f,$832356.96,Male,1,1,1,$18932.09,0,54,0
6a196ec2-aab8-4154-8bba-7ba8d66b7df1,$664027.69,Female,0,0,1,$32907.81,1,51,1
92530f5c-540a-4c4a-8428-9ce0591d9f2f,$571592.24,Male,0,1,1,$125353.65,0,50,0
1ccb983d-327d-45b5-98a7-44206a936e7f,$930722.28,Female,0,0,1,$41179.54,0,52,1
55d3042b-0131-4cf4-b633-cc33d64f3d9c,$707924.01,Male,0,0,1,$42661.37,1,53,0
af359ac0-f0c2-4940-921e-e89489ac8c15,$895028.62,Male,0,0,0,$128160.81,0,52,1
a361a3bf-ff74-4b17-89af-017c25c37d03,$359786.89,Bigender,0,0,1,$143161.93,0,49,1
ed705f1e-b718-497f-b830-4ebfc68910b6,$33340.47,Female,0,0,1,$130921.14,0,52,0
ce1d967d-d6dd-43b8-a416-dfadf7615bd9,$12602.92,Male,0,0,0,$73298.28,1,50,0
bf37b30c-e498-401e-959d-e2c093b5d2ab,$393923.81,Female,0,1,0,$127351.34,0,52,1
22544822-d0ad-4eee-a960-19e3b785ab43,$649316.39,Male,0,0,1,$139303.66,0,51,1
31dd154b-3d44-43c8-9b7d-e86140124d29,$545430.44,Female,0,0,0,$30020.92,0,49,0
3c46fd30-1b92-42e5-9ee5-27bcd4ead8d3,$508932.15,Male,0,0,0,$105406.55,0,50,0
42d4d68f-9100-4748-86b4-abfa85eda640,$870416.74,Female,0,0,0,$45114.16,0,52,0
1fd9f10a-b6a4-44aa-8a7e-9c89cad46f73,$762750.94,Male,0,0,0,$132402.01,0,49,1
45efb197-cf50-4c96-8491-d387f8769aee,$588831.19,Female,0,0,0,$139222.86,0,51,0
11af33f2-2e4c-4902-9b8f-aa1141aaec49,$18006.59,Female,0,0,0,$146723.58,0,47,1
4c2cee51-13a8-4221-97bd-9b19ca139bb6,$9683.67,Male,0,0,1,$7186.59,0,54,0
c0002908-b6bc-4830-9bb5-b9ff6b30bf61,$265936.08,Male,0,0,0,$121579.80,1,50,1
b769b027-0ae3-468f-9eb6-60fb6603baba,$655452.60,Female,0,0,1,$40292.12,0,50,1
ed404113-424d-4a34-9eab-06d868af1c07,$56805.19,Genderfluid,0,0,1,$144361.23,0,51,1
e6010303-bc29-4f21-8a97-7aa9db94bd38,$781098.17,Male,0,0,0,$75124.84,0,51,0
5c355d58-9b34-41df-8d18-abb712afa83c,$404111.78,Male,0,0,1,$15924.57,0,49,1
ea21ade7-472a-48f0-8231-11b752716df9,$283290.69,Polygender,0,0,1,$109302.40,0,49,0
ee63e19b-14fb-48a9-a5c3-5b8446cf541c,$950688.91,Female,0,0,1,$37815.50,0,50,0
20d518e3-c02c-4017-8c5f-e8f88846bb88,$133438.07,Male,0,0,0,$144728.95,0,51,0
9eda3910-a7db-41a8-862e-17ae5de4ed28,$682207.13,Genderfluid,0,0,0,$95970.78,0,49,1
5a464303-bac3-48e5-95f6-640693c62806,$270962.86,Female,0,0,1,$18333.68,0,48,0
87583433-7649-41bf-ac5d-1739019973c9,$583538.75,Female,0,0,1,$73393.86,0,45,1
d5ab5956-36da-4d6a-b3eb-4adc1ee221e5,$75972.85,Male,0,1,0,$85948.27,0,56,1
94d9626e-e177-40ef-ac2e-1b7f3f60e917,$946982.87,Male,0,0,1,$11935.39,0,51,1
13ce1271-1f11-4a83-9076-006c498ffd42,$636374.46,Male,0,0,0,$84620.93,0,50,0
f3d32160-81f1-416a-b3d0-237a1c331621,$975595.05,Female,0,1,1,$120442.56,0,47,0
a04a15e1-5343-4414-ba8d-da8a5e5bf110,$747626.58,Male,0,0,0,$147486.90,0,49,1
476c773d-d757-440c-8a0a-a44bfec56216,$447738.28,Female,0,0,1,$20504.74,1,49,1
d0490a0b-9d4a-4cfe-87ec-54593479c297,$134835.71,Female,0,0,0,$76523.77,0,48,1
56b373da-cde9-45bc-8c95-661d2029aa30,$654378.00,Male,0,0,1,$26381.81,0,51,0
50e89f9a-9a34-4208-92a1-f51756097037,$365840.24,Female,0,0,0,$112138.52,0,49,0
eadd65f9-e6e5-498c-9d93-f85d98cdfe3d,$676661.39,Male,0,0,0,$44921.65,0,51,0
bc0e84c6-b1b7-4d10-8367-46cc395ec7b5,$375261.55,Male,0,1,0,$125364.78,0,53,0
62b5c628-dd56-4fbb-804b-37cca11069fd,$436933.57,Male,0,0,0,$36021.94,0,48,1
0035aaac-bb75-4fd1-8e37-e78152ccb03d,$192422.07,Male,0,0,1,$64297.95,1,51,1
e0bcf0b0-edb2-4d75-8eed-2a14fe2ed3c5,$201188.85,Female,0,0,1,$25333.01,0,49,0
8643237e-559a-4fde-ae6a-ad60f652c678,$16027.55,Male,0,0,1,$51637.92,0,46,1
6b1886fa-eb4d-4908-a242-664c09c48123,$6369.90,Male,0,0,1,$45394.67,0,49,0
7ff9e74c-da61-47b2-9fbc-0ebe71c5f79a,$217519.87,Male,0,0,1,$56706.07,0,49,1
632a39e0-c362-4d9b-b960-e2331c85d2c6,$752435.29,Male,0,0,0,$108519.51,0,53,0
a057981a-743e-4ba3-a236-42990765e0e3,$92073.93,Female,0,0,0,$20159.22,0,49,1
8bb9ddb0-631c-4ce2-8813-24fff8e47b16,$263372.49,Female,0,0,1,$104484.08,0,53,0
baf79d29-d15d-4364-9550-1464e7a8af28,$990849.37,Female,0,0,0,$17009.36,0,47,0
501587f9-5c7b-4b27-86f6-b5c2a90e820a,$766136.49,Female,0,0,1,$110310.08,0,50,0
fe8bc70b-8643-48de-8b09-14b995950c1a,$365951.16,Male,0,0,0,$80985.43,0,50,0
5cc678a0-f3e9-4e25-8853-7ce7b4e969d7,$281673.09,Bigender,0,0,1,$78093.83,0,51,0
81333ac4-8d81-492d-a3f5-9fa5fbe4a794,$201897.93,Female,0,0,1,$127739.25,1,51,0
fa9d1c7f-b37d-4dd0-9a84-4577a2a6edf1,$901321.79,Male,0,0,0,$29753.20,0,50,1
de52c6d5-b3a4-416f-b14c-c9bccceb7041,$771110.17,Male,1,0,0,$91161.07,0,49,1
778323db-ae66-4376-a6ee-0b0cebaabe2a,$87345.73,Bigender,0,0,0,$132815.07,0,48,0
b308d6c1-8bcd-47d0-bc4f-a3ad341055a3,$639183.46,Male,0,0,0,$4666.31,0,48,0
f59254bf-f539-402b-a56d-5ebbd9fa17d5,$85942.21,Female,0,0,0,$51307.79,0,50,1
